epoch,stage,train_loss,train_g_loss,train_d_loss,val_psnr,val_ssim,val_lpips,learning_rate_g,learning_rate_d,batch_time,epoch_time,memory_usage,is_best_psnr,is_best_ssim,is_best_lpips
54,gan,0,0.08711603939533234,0.14320485757663845,24.54531081199646,0.6694764022529125,0.2714882793277502,0.0001,0.0001,1.6541818809509277,90.71581625938416,0.7473602294921875,False,False,False
55,gan,0,0.08658508017659187,0.2079326722724363,24.64760106086731,0.6688648815453052,0.2791097830235958,0.0001,0.0001,1.4633118152618407,81.78235936164856,0.7473602294921875,False,False,False
56,gan,0,0.08238395079970359,0.17492106911726296,25.04901626586914,0.6887283264100552,0.27406475788913665,0.0001,0.0001,1.4214441680908203,80.5015914440155,0.7480316162109375,False,False,False
57,gan,0,0.08510365337133408,0.3029513829061761,25.112569427490236,0.6972721388936043,0.2670138821750879,0.0001,0.0001,1.4892916536331178,82.60068392753601,0.7471771240234375,False,False,False
58,gan,0,0.08598817676305771,0.08759194013196975,24.95883271217346,0.6861944751441479,0.2632803661562502,0.0001,0.0001,1.619730486869812,89.16834926605225,0.7477264404296875,False,False,True
59,gan,0,0.0849054878950119,0.1678473796043545,24.733387069702147,0.6707572042942047,0.26865333343856035,0.0001,0.0001,1.6470786952972412,91.34662127494812,0.7477264404296875,False,False,False
60,gan,0,0.08840492814779281,0.18936337500810624,24.48999924659729,0.6653309363126755,0.26914720456115904,0.0001,0.0001,1.6359245824813842,91.50823044776917,0.7477874755859375,False,False,False
61,gan,0,0.08969029515981675,0.15716529882745817,24.530834550857545,0.673679940700531,0.2596431455388665,0.0001,0.0001,1.6014862203598021,89.24797058105469,0.7480316162109375,False,False,True
62,gan,0,0.0871508140861988,0.22923435057047756,24.94157361984253,0.6817256000638008,0.2425075436383486,0.0001,0.0001,1.7957957315444946,97.94955158233643,0.7487640380859375,False,False,True
63,gan,0,0.08535770766437054,0.20830433392198755,24.9534016418457,0.6776334030926228,0.24048544174060227,0.0001,0.0001,1.4717274904251099,80.69000434875488,0.7468719482421875,False,False,True
64,gan,0,0.08570053152740002,0.15644153790548443,24.880626888275145,0.681192766726017,0.2508220477029681,0.0001,0.0001,1.4395662212371827,79.59380340576172,0.7469940185546875,False,False,False
65,gan,0,0.0889784712344408,0.1846963485190645,25.174285230636595,0.692841410189867,0.24306089792400598,0.0001,0.0001,1.4209546661376953,78.8490629196167,0.7477874755859375,False,False,False
66,gan,0,0.08326775774359703,0.25143271140521395,24.967688007354738,0.6822464872896671,0.2482648053765297,0.0001,0.0001,1.395122423171997,79.13773155212402,0.7475433349609375,False,False,False
67,gan,0,0.08667854584753514,0.17896114147268236,25.014219312667848,0.6850016710162162,0.24689373277127744,0.0001,0.0001,1.467737741470337,80.76224327087402,0.7480926513671875,False,False,False
68,gan,0,0.08772676311433315,0.23085479226429015,25.00750141143799,0.6883755214512348,0.25131656270474195,0.0001,0.0001,1.4666722583770753,83.30751085281372,0.7487640380859375,False,False,False
69,gan,0,0.08631169304251671,0.09848134876228869,24.928831062316895,0.6778776827454567,0.2481307734362781,0.0001,0.0001,1.6032936143875123,90.73498940467834,0.7480316162109375,False,False,False
70,gan,0,0.08690098486840725,0.3411985111888498,25.356571321487426,0.7035378161072731,0.2645216756872833,0.0001,0.0001,1.6377622318267822,91.55688548088074,0.7482757568359375,True,True,False
71,gan,0,0.08749029085040093,0.09704852829221636,24.564716930389405,0.6806055274605751,0.24697770105674863,0.0001,0.0001,1.8893158674240111,103.99259924888611,0.7473602294921875,False,False,False
72,gan,0,0.08636757083237172,0.13113838536199182,24.88176507949829,0.6864101034402847,0.26280417719855903,0.0001,0.0001,1.7028635215759278,94.85789465904236,0.7473602294921875,False,False,False
73,gan,0,0.08264706388115883,0.1402822217787616,25.158323402404786,0.6942430874705314,0.25694836761802436,0.0001,0.0001,1.4845747613906861,83.58130621910095,0.7480316162109375,False,False,False
74,gan,0,0.08429300107061863,0.16303577556740492,25.223934564590454,0.7000551204383373,0.25268989788368346,0.0001,0.0001,1.4000801944732666,79.02230405807495,0.7471771240234375,False,False,False
75,gan,0,0.08522350817918778,0.0933431529486552,25.03883017539978,0.6878293234109879,0.24930921215564011,0.0001,0.0001,1.4395810222625733,79.16444420814514,0.7477264404296875,False,False,False
76,gan,0,0.08445488691329955,0.18657116346294061,25.4939054107666,0.7059195730090141,0.2569206677377224,0.0001,0.0001,1.4484819412231444,79.62119030952454,0.7477264404296875,True,True,False
77,gan,0,0.08430208787322044,0.1316755095636472,24.763778800964356,0.6917632403969765,0.24628741582855582,0.0001,0.0001,1.5813830375671387,87.88200998306274,0.7477874755859375,False,False,False
78,gan,0,0.08825036153197288,0.18369989713304677,25.126413536071777,0.6913212715089321,0.24857901563867926,0.0001,0.0001,1.5804327535629272,87.19308662414551,0.7480316162109375,False,False,False
79,gan,0,0.08450126335024834,0.0793066276377067,24.812739334106446,0.6680178372561931,0.26405010402202606,0.0001,0.0001,1.591739115715027,88.89181160926819,0.7487640380859375,False,False,False
80,gan,0,0.08430556535720825,0.19431770514464006,25.254110641479492,0.6957700917124748,0.24667619168758392,0.0001,0.0001,1.634330358505249,90.2860496044159,0.7468719482421875,False,False,False
81,gan,0,0.08868788719177247,0.2429601588798687,24.978901176452638,0.6894252188503742,0.2515943324193358,0.0001,0.0001,1.606531219482422,88.5512204170227,0.7469940185546875,False,False,False
82,gan,0,0.08650225892663002,0.13724518627393992,24.61472780227661,0.6731613528728485,0.2596543002128601,0.0001,0.0001,1.4360271215438842,81.18989729881287,0.7477874755859375,False,False,False
83,gan,0,0.090023003667593,0.1558095190417953,24.70594793319702,0.6794449456036091,0.2491592109762132,0.0001,0.0001,1.4536665725708007,80.54060554504395,0.7475433349609375,False,False,False
84,gan,0,0.08602279022336007,0.14784174684900792,24.89219229698181,0.684089475274086,0.24770566385239362,0.0001,0.0001,1.535056185722351,86.85805797576904,0.7480926513671875,False,False,False
85,gan,0,0.08232625611126423,0.1762293531978503,25.053603916168214,0.6870024737715721,0.2484327393397689,0.0001,0.0001,1.5435272789001464,85.27434253692627,0.7487640380859375,False,False,False
86,gan,0,0.088649320602417,0.1514064320945181,24.559876947402955,0.6653545854985714,0.25294355403631924,0.0001,0.0001,1.5007461881637574,85.16662359237671,0.7480316162109375,False,False,False
87,gan,0,0.08015958271920681,0.19419845884200185,25.285027551651,0.6983661767840386,0.24330292791128158,0.0001,0.0001,1.5668884563446044,86.85778427124023,0.7482757568359375,False,False,False
88,gan,0,0.08717172585427761,0.18454022332676687,25.45520626068115,0.7077415275573731,0.2474451116193086,0.0001,0.0001,1.5414563989639283,86.48112869262695,0.7473602294921875,False,True,False
89,gan,0,0.08199482068419456,0.20435881538316608,25.252201948165894,0.6978190875053406,0.2464321301318705,0.0001,0.0001,1.6207384824752809,89.51927995681763,0.7473602294921875,False,False,False
90,gan,0,0.08599392652511596,0.20743548219208605,25.381999473571778,0.699258456081152,0.23726294254884123,0.0001,0.0001,1.628047227859497,91.95992517471313,0.7480316162109375,False,False,True
91,gan,0,0.08351991079747677,0.18345203226956072,25.248273229599,0.6983311855793,0.25197438672184946,0.0001,0.0001,1.643060998916626,90.30754232406616,0.7471771240234375,False,False,False
92,gan,0,0.08543834991753102,0.24761235473677515,24.779463596343994,0.6710514214634895,0.25430773876607415,0.0001,0.0001,1.4943733549118041,84.157963514328,0.7477264404296875,False,False,False
93,gan,0,0.08303006671369076,0.13976292955921962,24.82983892440796,0.6748036983609199,0.23533397264778613,0.0001,0.0001,1.4496850061416626,79.74358558654785,0.7477264404296875,False,False,True
94,gan,0,0.08543849423527718,0.1561181694129482,24.976757764816284,0.6777074818313121,0.2562765176780522,0.0001,0.0001,1.424528284072876,80.79017424583435,0.7477874755859375,False,False,False
95,gan,0,0.08326800137758256,0.12683696309337392,24.958998184204102,0.6834664590656757,0.23585522992536426,0.0001,0.0001,1.448790144920349,79.7310574054718,0.7480316162109375,False,False,False
96,gan,0,0.0823659573495388,0.18136374108027667,25.00323921203613,0.6774396276474,0.23366954671218992,0.0001,0.0001,1.4200443077087401,79.89136171340942,0.7487640380859375,False,False,True
97,gan,0,0.08526970982551575,0.18679459078703076,24.52314245223999,0.6624879638850689,0.25017251843586563,0.0001,0.0001,1.6565592432022094,91.5316412448883,0.7468719482421875,False,False,False
98,gan,0,0.0833079019933939,0.3192403582436964,25.587809867858887,0.7105825835466385,0.24667742520570754,0.0001,0.0001,1.632011103630066,89.98597526550293,0.7469940185546875,True,True,False
99,gan,0,0.08130858369171619,0.13993775870185346,25.237169828414917,0.6898440811038017,0.2367879751883447,0.0001,0.0001,1.9485234832763672,108.73617744445801,0.7477874755859375,False,False,False
100,gan,0,0.08338934183120728,0.17505566498730332,25.499515438079833,0.7027646714448929,0.227037275088951,0.0001,0.0001,1.7373612880706788,96.45231294631958,0.7475433349609375,False,False,True
101,gan,0,0.0833853056281805,0.24181634184904396,25.255202808380126,0.6930896823108196,0.2316009740997106,0.0001,0.0001,1.5541947078704834,87.42101788520813,0.7480926513671875,False,False,False
102,gan,0,0.08053009040653705,0.10309758669231087,25.040234546661377,0.681347458511591,0.23744113775901496,0.0001,0.0001,1.5023842525482178,83.44202733039856,0.7487640380859375,False,False,False
103,gan,0,0.08188584752380848,0.1886029841401614,25.364098072052002,0.7023896321654319,0.24054756877943873,0.0001,0.0001,1.4795844841003418,81.33920073509216,0.7480316162109375,False,False,False
104,gan,0,0.08475392512977123,0.10740092837542761,25.29780888557434,0.6940287260711193,0.23049737460911274,0.0001,0.0001,1.4543505096435547,82.3748893737793,0.7482757568359375,False,False,False
105,gan,0,0.08326255246996879,0.23099978296551854,25.273462343215943,0.6968610420823097,0.23409591615200043,0.0001,0.0001,1.4782670974731444,81.41838312149048,0.7473602294921875,False,False,False
106,gan,0,0.08278213545680047,0.19526635418180377,25.228811931610107,0.6910393652319908,0.23220768286846577,0.0001,0.0001,1.4868025255203248,83.28548812866211,0.7473602294921875,False,False,False
107,gan,0,0.08179076455533504,0.17181423716014252,24.998826522827148,0.6902967977523804,0.23448565067723393,0.0001,0.0001,1.4582593584060668,82.03807735443115,0.7480316162109375,False,False,False
108,gan,0,0.08339332744479179,0.1643643576744944,24.67910325050354,0.669657401740551,0.244539264049381,0.0001,0.0001,1.6085771799087525,88.98456168174744,0.7471771240234375,False,False,False
109,gan,0,0.08007111631333828,0.21385029529687016,24.982609844207765,0.6868297627568245,0.21928820064291357,0.0001,0.0001,1.6115345001220702,88.68562984466553,0.7477264404296875,False,False,True
110,gan,0,0.08067467600107193,0.18120981080457568,25.026989068984985,0.6870517562329769,0.23392230493947863,0.0001,0.0001,1.6459009552001953,92.79755640029907,0.7477264404296875,False,False,False
111,gan,0,0.08218284480273724,0.23314433362567796,25.58141764640808,0.7097699564695358,0.2407206836435944,0.0001,0.0001,1.637512035369873,91.53002953529358,0.7477874755859375,False,False,False
112,gan,0,0.08377205885946751,0.10346774600213393,25.033993091583252,0.6847913697361946,0.2230994669906795,0.0001,0.0001,1.5560584497451782,87.27674674987793,0.7480316162109375,False,False,False
113,gan,0,0.0850843346863985,0.19935295446775853,24.905778064727784,0.6928743714094162,0.22832209141924978,0.0001,0.0001,1.4745202159881592,81.60770654678345,0.7487640380859375,False,False,False
114,gan,0,0.0836164714396,0.11263480615802109,24.874606857299806,0.6736259898543357,0.23646480465307831,0.0001,0.0001,1.4311810970306396,81.87908887863159,0.7468719482421875,False,False,False
115,gan,0,0.08246413543820381,0.12871698541333898,25.043137855529785,0.6895026567578316,0.22215704415924847,0.0001,0.0001,1.4765338230133056,83.00799560546875,0.7469940185546875,False,False,False
116,gan,0,0.08305977933108806,0.2316044774861075,25.625438232421875,0.7102219763398171,0.24636835948564112,0.0001,0.0001,1.4792780733108521,81.85900354385376,0.7477874755859375,True,False,False
117,gan,0,0.08000141441822052,0.15853846485260875,25.153548316955565,0.6931765693426132,0.2356660808250308,0.0001,0.0001,1.5509860563278197,87.33553099632263,0.7475433349609375,False,False,False
118,gan,0,0.08015212163329125,0.27151143361348656,25.284989433288573,0.6884950394928455,0.22472224396653473,0.0001,0.0001,1.7202700090408325,95.67595410346985,0.7480926513671875,False,False,False
119,gan,0,0.07776413567364215,0.1037295352946967,25.39327254295349,0.7017827439308166,0.23481178275309503,0.0001,0.0001,1.6612037420272827,91.39683604240417,0.7487640380859375,False,False,False
120,gan,0,0.08017295733094215,0.14749308740720152,25.309084758758544,0.6950284963846207,0.2286704000364989,0.0001,0.0001,1.6665374374389648,93.47623324394226,0.7480316162109375,False,False,False
121,gan,0,0.08390532933175564,0.2484976219024975,25.321394901275635,0.7027177041769028,0.22873940413817764,0.0001,0.0001,1.6301520156860352,92.07677412033081,0.7482757568359375,False,False,False
122,gan,0,0.08048561662435531,0.17957501579076052,25.334799852371216,0.7018554332852364,0.22371409428305924,0.0001,0.0001,1.5334898519515991,84.1214919090271,0.7473602294921875,False,False,False
123,gan,0,0.0831828785687685,0.13952899172902108,25.388088150024416,0.6946252317726612,0.2206262660305947,0.0001,0.0001,1.4446817636489868,81.90109419822693,0.7473602294921875,False,False,False
124,gan,0,0.08389290310442447,0.2031150877289474,24.77365279197693,0.6666232946515084,0.22909126084297896,0.0001,0.0001,1.4721011781692506,81.51540112495422,0.7480316162109375,False,False,False
125,gan,0,0.08249429531395436,0.1705267238302622,25.45653673171997,0.699155350625515,0.2330297297332436,0.0001,0.0001,1.4518562078475952,81.34125685691833,0.7471771240234375,False,False,False
126,gan,0,0.08322717599570752,0.23232689746655524,24.986964197158812,0.6833767957985402,0.22707230243831872,0.0001,0.0001,1.4770210075378418,83.4890604019165,0.7477264404296875,False,False,False
127,gan,0,0.08165130861103535,0.13094799930695444,25.462853813171385,0.7077922111749649,0.2257652460038662,0.0001,0.0001,1.5527687025070191,87.09346222877502,0.7477264404296875,False,False,False
128,gan,0,0.0800486946105957,0.1823049387987703,25.48486689567566,0.6998137265443802,0.2185499038361013,0.0001,0.0001,1.6477587747573852,91.31416583061218,0.7477874755859375,False,False,True
129,gan,0,0.08625029347836971,0.23041860272176565,25.103788995742796,0.6880182975530624,0.22236040499992668,0.0001,0.0001,1.66620108127594,94.29775500297546,0.7480316162109375,False,False,False
130,gan,0,0.0798176035284996,0.22116959086852148,25.749604778289793,0.7177616623044014,0.23763836532831192,0.0001,0.0001,1.6709933519363402,93.59376001358032,0.7487640380859375,True,True,False
131,gan,0,0.0802426689863205,0.10784766276367008,25.354507446289062,0.6916356769204139,0.22308752579614521,0.0001,0.0001,1.800016918182373,100.45182418823242,0.7468719482421875,False,False,False
132,gan,0,0.08108998976647853,0.2431836559996009,25.43343183517456,0.7006364262104035,0.20868471500463784,0.0001,0.0001,1.5787535429000854,88.7388243675232,0.7469940185546875,False,False,True
